TIME,TIMECORR,CADENCENO,SAP_FLUX,SAP_FLUX_ERR,SAP_BKG,SAP_BKG_ERR,PDCSAP_FLUX,PDCSAP_FLUX_ERR,QUALITY,PSF_CENTR1,PSF_CENTR1_ERR,PSF_CENTR2,PSF_CENTR2_ERR,MOM_CENTR1,MOM_CENTR1_ERR,MOM_CENTR2,MOM_CENTR2_ERR,POS_CORR1,POS_CORR2
1354.22101,0.000292759,91271,1444.548706,5.643981934,794.0091553,2.117175341,1602.182251,7.365136147,0,NA,NA,NA,NA,779.8372533,0.002566764,1764.839075,0.002280853,-0.030443987,-0.0342118
1354.222399,0.000292749,91272,1438.492676,5.632260323,790.3500977,2.112547874,1592.560425,7.349840164,0,NA,NA,NA,NA,779.8426924,0.002573519,1764.836972,0.002281057,-0.031290583,-0.04273292
1354.223787,0.000292738,91273,1445.526611,5.638745308,791.6968994,2.113341093,1605.331787,7.358302593,0,NA,NA,NA,NA,779.8422143,0.002567133,1764.838225,0.002271971,-0.032709442,-0.029383797
1354.225176,0.000292727,91274,1440.678711,5.63738966,795.6044922,2.115088224,1596.380005,7.356533051,0,NA,NA,NA,NA,779.8347592,0.002574488,1764.836744,0.002281548,-0.032497261,-0.038405519
1354.226565,0.000292717,91275,1444.85791,5.638120174,793.2303467,2.115424395,1601.833252,7.357486248,0,NA,NA,NA,NA,779.8378427,0.002567081,1764.837766,0.002275152,-0.030280769,-0.036016181
1354.227954,0.000292706,91276,1446.77832,5.640231609,791.9659424,2.113580465,1604.405884,7.36024189,0,NA,NA,NA,NA,779.8429913,0.00256579,1764.840477,0.002274846,-0.030357724,-0.036434345
1354.229343,0.000292696,91277,1448.932983,5.64306879,789.421814,2.112299681,1607.671631,7.363944054,0,NA,NA,NA,NA,779.8376758,0.002560337,1764.84125,0.002271248,-0.033823878,-0.039312445
1354.230732,0.000292685,91278,1440.77002,5.631937504,793.4136963,2.113808393,1596.183838,7.349418163,0,NA,NA,NA,NA,779.8417278,0.002570606,1764.837049,0.002278041,-0.029462213,-0.035658777
1354.232121,0.000292675,91279,1439.389282,5.636481762,792.4542236,2.114302158,1594.990601,7.355348587,0,NA,NA,NA,NA,779.8424986,0.002573368,1764.837911,0.002286857,-0.029356144,-0.036877766
1354.23351,0.000292664,91280,1440.230469,5.633999825,791.8934326,2.116278648,1597.069702,7.352109909,0,NA,NA,NA,NA,779.8348393,0.00257248,1764.835363,0.002281381,-0.036035724,-0.037002623
